MPUData GUnits:°/s - AUnits:g
LSM9DS1Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
Fx...Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
time;MPU-Gx;MPU-Gy;MPU-Gz;MPU-Ax;MPU-Ay;MPU-Az;LSM-Gx;LSM-Gy;LSM-Gz;LSM-Ax;LSM-Ay;LSM-Az;LSM-Mx;LSM-My;LSM-Mz;Fx-Gx;Fx-Gy;Fx-Gz;Fx-Ax;Fx-Ay;Fx-Az;Fx-Mx;Fx-My;Fx-Mz
1271.144157778;-1.832;0.504;0.183;0.225;-0.196;0.974;-0.076;-0.123;-0.005;-0.400;-0.366;12.566;-0.206;-0.703;-1.743;-0.009;-0.015;0.001;0.313;0.170;10.263;-85.900;-146.000;-318.800
1271.157213852;-1.840;0.519;0.176;0.229;-0.189;0.974;-0.081;-0.120;-0.009;-0.449;-0.345;12.512;-0.206;-0.703;-1.743;-0.004;-0.011;0.004;0.323;0.167;10.251;-85.900;-145.800;-317.600
1271.169968423;-1.847;0.588;0.206;0.224;-0.193;0.979;-0.081;-0.118;-0.007;-0.412;-0.386;12.375;-0.210;-0.703;-1.745;0.001;-0.012;-0.002;0.321;0.189;10.251;-85.200;-146.500;-316.800
1271.182702291;-1.817;0.557;0.176;0.229;-0.195;0.971;-0.078;-0.118;-0.008;-0.469;-0.365;12.437;-0.210;-0.703;-1.745;-0.004;-0.013;-0.002;0.311;0.191;10.258;-85.400;-146.500;-317.200
1271.198496966;-1.817;0.557;0.168;0.229;-0.192;0.973;-0.078;-0.122;-0.006;-0.379;-0.437;12.426;-0.205;-0.702;-1.738;-0.007;-0.010;0.001;0.325;0.175;10.258;-84.700;-145.500;-318.800
1271.211662498;-1.840;0.534;0.160;0.226;-0.191;0.975;-0.078;-0.122;-0.010;-0.380;-0.373;12.405;-0.205;-0.702;-1.738;-0.008;-0.018;0.005;0.323;0.179;10.258;-86.000;-145.000;-317.500
1271.224395125;-1.832;0.511;0.183;0.229;-0.193;0.976;-0.071;-0.079;-0.009;-0.383;-0.382;12.425;-0.207;-0.704;-1.747;-0.011;-0.016;0.007;0.330;0.175;10.236;-85.100;-145.800;-317.900
1271.237099421;-1.840;0.557;0.153;0.228;-0.199;0.975;-0.075;-0.124;-0.011;-0.416;-0.360;12.370;-0.207;-0.704;-1.747;-0.005;-0.020;0.006;0.318;0.184;10.241;-85.400;-145.700;-316.700
1271.250088425;-1.832;0.565;0.183;0.226;-0.196;0.974;-0.072;-0.118;-0.006;-0.435;-0.353;12.218;-0.204;-0.708;-1.742;-0.006;-0.013;0.006;0.316;0.184;10.282;-84.500;-146.300;-317.600
1271.262802812;-1.817;0.557;0.183;0.225;-0.195;0.975;-0.077;-0.121;-0.011;-0.402;-0.373;12.245;-0.204;-0.708;-1.742;-0.003;-0.012;0.002;0.330;0.160;10.246;-84.800;-144.900;-318.100
1271.275489257;-1.824;0.542;0.168;0.224;-0.194;0.977;-0.072;-0.116;-0.010;-0.404;-0.354;12.173;-0.209;-0.705;-1.738;-0.013;-0.012;0.006;0.318;0.175;10.244;-85.900;-146.700;-316.800
1271.293472617;-1.832;0.527;0.176;0.223;-0.194;0.973;-0.080;-0.122;-0.009;-0.414;-0.327;12.251;-0.209;-0.705;-1.738;-0.005;-0.022;0.005;0.318;0.179;10.253;-85.400;-145.400;-317.800
1271.319079661;-1.840;0.534;0.176;0.227;-0.193;0.970;-0.077;-0.117;-0.016;-0.419;-0.304;12.172;-0.206;-0.708;-1.739;-0.010;-0.010;0.005;0.337;0.191;10.270;-85.500;-145.700;-317.100
1271.344728018;-1.824;0.580;0.198;0.222;-0.198;0.973;-0.073;-0.117;-0.016;-0.352;-0.278;12.028;-0.198;-0.720;-1.744;-0.010;-0.016;0.007;0.311;0.184;10.253;-85.700;-146.800;-316.300
1271.370700692;-1.832;0.534;0.168;0.224;-0.195;0.980;-0.073;-0.115;-0.014;-0.348;-0.252;11.895;-0.195;-0.723;-1.745;0.003;-0.010;0.003;0.333;0.167;10.263;-84.900;-145.400;-317.000
1271.397117652;-1.847;0.550;0.176;0.220;-0.192;0.972;-0.077;-0.119;-0.016;-0.334;-0.206;11.897;-0.188;-0.718;-1.738;-0.006;-0.015;0.003;0.328;0.163;10.227;-85.000;-146.300;-316.900
